Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,2019,100 g/ha,42459,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,100 g/ha,42958,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,2021,100 g/ha,43311,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,2018,100 g/ha,7861,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,2019,100 g/ha,13410,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2020,100 g/ha,14630,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,2021,100 g/ha,21151,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1640.0,Cocoa beans,2016,2016,100 g/ha,4163,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1640.0,Cocoa beans,2017,2017,100 g/ha,4184,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1640.0,Cocoa beans,2018,2018,100 g/ha,4207,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1640.0,Cocoa beans,2019,2019,100 g/ha,5996,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1640.0,Cocoa beans,2020,2020,100 g/ha,1358,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1640.0,Cocoa beans,2021,2021,100 g/ha,3142,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1460.0,"Coconuts, in shell",2016,2016,100 g/ha,9600,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1460.0,"Coconuts, in shell",2017,2017,100 g/ha,9995,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1460.0,"Coconuts, in shell",2018,2018,100 g/ha,9979,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1460.0,"Coconuts, in shell",2019,2019,100 g/ha,10096,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1460.0,"Coconuts, in shell",2020,2020,100 g/ha,10123,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1460.0,"Coconuts, in shell",2021,2021,100 g/ha,10149,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1610.0,"Coffee, green",2016,2016,100 g/ha,20445,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1610.0,"Coffee, green",2017,2017,100 g/ha,19076,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1610.0,"Coffee, green",2018,2018,100 g/ha,14678,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1610.0,"Coffee, green",2019,2019,100 g/ha,14907,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1610.0,"Coffee, green",2020,2020,100 g/ha,14840,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1610.0,"Coffee, green",2021,2021,100 g/ha,14773,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2016,2016,100 mg/An,20000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2016,2016,No/An,50,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2017,2017,100 mg/An,20000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2017,2017,No/An,50,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2018,2018,100 mg/An,20000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2018,2018,No/An,50,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2019,2019,100 mg/An,20000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2019,2019,No/An,50,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2020,2020,100 mg/An,20000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2020,2020,No/An,50,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2021,2021,100 mg/An,20000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2021,2021,No/An,50,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,142.0,"Groundnuts, excluding shelled",2016,2016,100 g/ha,4998,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,142.0,"Groundnuts, excluding shelled",2017,2017,100 g/ha,5023,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,142.0,"Groundnuts, excluding shelled",2018,2018,100 g/ha,5048,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,142.0,"Groundnuts, excluding shelled",2019,2019,100 g/ha,24369,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,142.0,"Groundnuts, excluding shelled",2020,2020,100 g/ha,13827,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,142.0,"Groundnuts, excluding shelled",2021,2021,100 g/ha,17024,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,231.0,"Hen eggs in shell, fresh",2016,2016,100 mg/An,23919,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,231.0,"Hen eggs in shell, fresh",2016,2016,No/An,51,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,231.0,"Hen eggs in shell, fresh",2017,2017,100 mg/An,22264,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,231.0,"Hen eggs in shell, fresh",2017,2017,No/An,47,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,231.0,"Hen eggs in shell, fresh",2018,2018,100 mg/An,23328,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,231.0,"Hen eggs in shell, fresh",2018,2018,No/An,50,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,231.0,"Hen eggs in shell, fresh",2019,2019,100 mg/An,23139,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,231.0,"Hen eggs in shell, fresh",2019,2019,No/An,49,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,231.0,"Hen eggs in shell, fresh",2020,2020,100 mg/An,22896,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,231.0,"Hen eggs in shell, fresh",2020,2020,No/An,49,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5410,Yield,231.0,"Hen eggs in shell, fresh",2021,2021,100 mg/An,23119,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5413,Yield,231.0,"Hen eggs in shell, fresh",2021,2021,No/An,49,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1379.02,Kola nuts,2016,2016,100 g/ha,2825,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1379.02,Kola nuts,2017,2017,100 g/ha,2922,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1379.02,Kola nuts,2018,2018,100 g/ha,2908,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1379.02,Kola nuts,2019,2019,100 g/ha,2886,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1379.02,Kola nuts,2020,2020,100 g/ha,2905,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1379.02,Kola nuts,2021,2021,100 g/ha,2900,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,112.0,Maize (corn),2016,2016,100 g/ha,3332,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,112.0,Maize (corn),2017,2017,100 g/ha,21330,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,112.0,Maize (corn),2018,2018,100 g/ha,21438,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,112.0,Maize (corn),2019,2019,100 g/ha,32991,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,112.0,Maize (corn),2020,2020,100 g/ha,16251,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,112.0,Maize (corn),2021,2021,100 g/ha,29908,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2016,2016,100 g/ha,35402,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2017,2017,100 g/ha,33762,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2018,2018,100 g/ha,33637,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2019,2019,100 g/ha,37100,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2020,2020,100 g/ha,35371,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2021,2021,100 g/ha,35667,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,100 g/An,2461,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,100 g/An,2490,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,100 g/An,2522,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,100 g/An,2520,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,100 g/An,2541,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,100 g/An,2230,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2016,2016,0.1 g/An,9000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2017,2017,0.1 g/An,8186,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2018,2018,0.1 g/An,7920,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2019,2019,0.1 g/An,8827,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2020,2020,0.1 g/An,8810,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2021,2021,0.1 g/An,8802,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2016,2016,0.1 g/An,12000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2017,2017,0.1 g/An,12000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2018,2018,0.1 g/An,12000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2019,2019,0.1 g/An,12000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2020,2020,0.1 g/An,12000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2021,2021,0.1 g/An,12000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2016,2016,100 g/An,90,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2017,2017,100 g/An,93,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2018,2018,100 g/An,85,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2019,2019,100 g/An,86,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2020,2020,100 g/An,87,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2021,2021,100 g/An,87,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2016,2016,100 g/An,580,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2017,2017,100 g/An,580,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2018,2018,100 g/An,580,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2019,2019,100 g/An,580,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2020,2020,100 g/An,580,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2021,2021,100 g/An,549,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21114.0,"Meat of rabbits and hares, fresh or chilled",2016,2016,0.1 g/An,10000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21114.0,"Meat of rabbits and hares, fresh or chilled",2017,2017,0.1 g/An,10000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21114.0,"Meat of rabbits and hares, fresh or chilled",2018,2018,0.1 g/An,10000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21114.0,"Meat of rabbits and hares, fresh or chilled",2019,2019,0.1 g/An,10000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21114.0,"Meat of rabbits and hares, fresh or chilled",2020,2020,0.1 g/An,10000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5424,Yield/Carcass Weight,21114.0,"Meat of rabbits and hares, fresh or chilled",2021,2021,0.1 g/An,10000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2016,2016,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2017,2017,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2018,2018,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2019,2019,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2020,2020,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2021,2021,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,118.0,Millet,2016,2016,100 g/ha,10627,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,118.0,Millet,2017,2017,100 g/ha,10707,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,118.0,Millet,2018,2018,100 g/ha,10843,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,118.0,Millet,2019,2019,100 g/ha,10826,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,118.0,Millet,2020,2020,100 g/ha,10891,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,118.0,Millet,2021,2021,100 g/ha,10955,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1491.01,Oil palm fruit,2016,2016,100 g/ha,77852,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1491.01,Oil palm fruit,2017,2017,100 g/ha,78125,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1491.01,Oil palm fruit,2018,2018,100 g/ha,76329,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1491.01,Oil palm fruit,2019,2019,100 g/ha,75951,E,Estimated value,
